737371,20181108,    26,  1,   4,    19, -1,   2
737371,20181108,     6, -1,   4,     7,  1,   3
737371,20181108,    10,  1,   4,    24, -1,   3
737371,20181108,    15, -1,   3,    14,  1,   1
737372,20181109,    27,  1,   6,    18, -1,   1
737372,20181109,     9, -1,   2,    30,  1,   1
737372,20181109,    11,  1,   3,    20, -1,   2
737372,20181109,    25,  1,   4,    24, -1,   0
737372,20181109,    31,  1,   5,     8, -1,   2
737372,20181109,    15, -1,   5,     1,  1,   1
737373,20181110,     4,  1,   4,    28, -1,   3
737373,20181110,    22,  1,   4,     7, -1,   0
737373,20181110,    17, -1,   5,    10,  1,   4
737373,20181110,     3,  1,   5,    27, -1,   1
737373,20181110,    11, -1,   4,     6,  1,   3
737373,20181110,    20, -1,   5,     9,  1,   4
737373,20181110,    13,  1,   4,    19, -1,   2
737373,20181110,    16,  1,   5,    29, -1,   4
737373,20181110,    23,  1,   4,     2, -1,   0
737373,20181110,    21, -1,   6,    26,  1,   4
737373,20181110,     5, -1,   1,    14,  1,   0
737374,20181111,    15, -1,   3,    25,  1,   2
737374,20181111,    13,  1,   5,    21, -1,   1
737374,20181111,     2, -1,   4,    30,  1,   1
737374,20181111,     3,  1,   4,    29, -1,   1
737374,20181111,    31,  1,   5,    18, -1,   2
737374,20181111,    24,  1,   3,     5, -1,   1
737374,20181111,     8, -1,   4,    12,  1,   1
737375,20181112,     6,  1,   3,     7, -1,   2
737375,20181112,    20,  1,   2,    28, -1,   1
737375,20181112,     9, -1,   2,    10,  1,   1
737375,20181112,     1,  1,   2,    17, -1,   1
737376,20181113,     4,  1,   2,    26, -1,   1
737376,20181113,    18,  1,   4,    23, -1,   2
737376,20181113,    19,  1,   5,    28, -1,   2
737376,20181113,    13, -1,   2,    22,  1,   1
737376,20181113,    11,  1,   6,     2, -1,   1
737376,20181113,    30, -1,   5,    15,  1,   2
737376,20181113,    12,  1,   6,    16, -1,   2
737376,20181113,    27, -1,   5,    14,  1,   1
737376,20181113,    24,  1,   5,    17, -1,   4
737377,20181114,     7,  1,   1,    25, -1,   0
737377,20181114,    31,  1,   3,    30, -1,   1
737377,20181114,     8,  1,   6,     3, -1,   3
737377,20181114,    29,  1,   5,     1, -1,   0
737378,20181115,     9,  1,   7,    13, -1,   3
737378,20181115,    19,  1,   7,    20, -1,   5
737378,20181115,    18, -1,   3,    22,  1,   0
737378,20181115,    26, -1,   4,    23,  1,   3
737378,20181115,    21,  1,   2,    11, -1,   1
737378,20181115,    15,  1,   6,    28, -1,   2
737378,20181115,     2,  1,   2,    17, -1,   1
737378,20181115,    16, -1,   3,     5,  1,   2
737378,20181115,    27, -1,   5,    24,  1,   3
737379,20181116,    10,  1,   1,     3, -1,   0
737379,20181116,     4, -1,   2,    31,  1,   1
737379,20181116,    14, -1,   2,     7,  1,   1
737379,20181116,    30, -1,   3,     8,  1,   2
737379,20181116,    27, -1,   2,     1,  1,   1
737379,20181116,    25, -1,   4,    29,  1,   1
737380,20181117,    11, -1,   3,    18,  1,   2
737380,20181117,    26, -1,   6,    22,  1,   5
737380,20181117,     4, -1,   3,    15,  1,   2
737380,20181117,     9, -1,   4,     6,  1,   1
737380,20181117,    20,  1,   4,    13, -1,   2
737380,20181117,    21,  1,   6,    23, -1,   4
737380,20181117,    16, -1,   3,    28,  1,   2
737380,20181117,     3, -1,   2,     2,  1,   1
737380,20181117,    17,  1,   5,    14, -1,   3
737380,20181117,     5,  1,   4,    12, -1,   2
737380,20181117,    24,  1,   4,    25, -1,   0
737381,20181118,    10, -1,   6,    19,  1,   2
737381,20181118,     6,  1,   2,    18, -1,   1
737381,20181118,     7,  1,   3,    15, -1,   1
737381,20181118,     8, -1,   4,     1,  1,   3
737381,20181118,    29, -1,   6,    12,  1,   3
737382,20181119,    20,  1,   2,    10, -1,   1
737382,20181119,     4, -1,   5,    23,  1,   4
737382,20181119,    27,  1,   4,     9, -1,   2
737382,20181119,    30, -1,   5,    16,  1,   4
737382,20181119,    13, -1,   7,    21,  1,   5
737382,20181119,    17,  1,   3,    26, -1,   2
737382,20181119,    14, -1,   2,    25,  1,   0
737382,20181119,     5,  1,   7,    29, -1,   2
737382,20181119,    31, -1,   6,    28,  1,   3
737383,20181120,    12, -1,   4,    24,  1,   3
737384,20181121,     4,  1,   5,    22, -1,   2
737384,20181121,     6,  1,   5,    27, -1,   2
737384,20181121,    18,  1,   5,    16, -1,   2
737384,20181121,    20,  1,   5,    19, -1,   0
737384,20181121,    23,  1,   5,    10, -1,   1
737384,20181121,    30,  1,   4,     7, -1,   2
